record_id,source_name,author,title,description,url,publishedAt,source_path,fetched_at,version,document_type,file_name,page_number,extraction_timestamp,extraction_library,text,tables,id,category,published_date,mentions,sentiment_score,sheet_name,Metric,Total Articles,Total Mentions,Average Mentions,Average Sentiment,Highest Mentions,Politics Articles,Business Articles,paragraph_number,run_number,bold,italic,underline,preview_text,name,year,wins,losses,nominations,awards,best_picture,raw_text,processed_text,content_text,language,published_year,content_length,title_length,rating_score,overview,genres,popularity,release_date,release_year,original_language,vote_average,vote_count
148,Digitimes,Levi Li,"Commentary: AI drives global tech layoffs, but Intel, QNAP, and Realtek tell different stories","Generative AI is moving from concept to commercial deployment, reshaping the global technology supply chain. It is shifting from a productivity tool to a core enterprise infrastructure. At the same time, layoffs are accelerating across Silicon Valley tech fir…",https://www.digitimes.com/news/a20260331PD204/genai-layoffs-intel-qnap-realtek.html,2026-03-31T01:44:20Z,news_page_3.json,2026-04-01 02:31:18.180,1.0,json,news_page_3.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generative AI is moving from concept to commercial deployment, reshaping the global technology supply chain. It is shifting from a productivity tool to a core enterprise infrastructure. At the same time, layoffs are accelerating across Silicon Valley tech fir…",unknown,,260,94,2.6,"Generative AI is moving from concept to commercial deployment, reshaping the global technology supply chain. It is shifting from a productivity tool to a core enterprise infrastructure. At the same time, layoffs are accelerating across Silicon Valley tech fir…",json,260.0,,,unknown,2.6,1.0
151,unknown,,Untitled record,,,,data/raw/pdf/news_normal.pdf,2026-04-01 02:31:18.230,1.0,pdf,news_normal.pdf,2.0,2026-04-01 02:31:18.225590,pdfplumber,"Table without borders — trending keyword snapshot
Month Trending keyword Mentions
January election 45
February AI 52
March streaming 61
April inflation 56
Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction
library.","[[['Month', 'Trending keyword', 'Mentions']]]",,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Table without borders — trending keyword snapshot
Month Trending keyword Mentions
January election 45
February AI 52
March streaming 61
April inflation 56
Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction
library.",unknown,,283,15,2.83,"Table without borders — trending keyword snapshot
Month Trending keyword Mentions
January election 45
February AI 52
March streaming 61
April inflation 56
Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction
library.",pdf,283.0,,,unknown,2.83,1.0
153,unknown,,Untitled record,,,,data/raw/pdf/news_two_column.pdf,2026-04-01 02:31:18.283,1.0,pdf_two_column,news_two_column.pdf,2.0,2026-04-01 02:31:18.282344,pdfplumber,"Bordered table — source coverage snaps
Source Hits
BBC 12
CNN 8
AP 6
Reuters 10
Borderless table — trending keyword sn
Keyword Count
election 18
markets 21
AI 26
sports 16
Store extracted text with metadata such as file name, page n
version and audit ingestion results inside the pipeline.

t
shot
er, source path, extraction date, and library used. This helps","[[['Source', 'Hits'], ['BBC', '12'], ['CNN', '8'], ['AP', '6'], ['Reuters', '10']], [['Keyword', 'Count']]]",,pdf_two_column,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bordered table — source coverage snaps
Source Hits
BBC 12
CNN 8
AP 6
Reuters 10
Borderless table — trending keyword sn
Keyword Count
election 18
markets 21
AI 26
sports 16
Store extracted text with metadata such as file name, page n
version and audit ingestion results inside the pipeline.

t
shot
er, source path, extraction date, and library used. This helps",unknown,,360,15,3.6,"Bordered table — source coverage snaps
Source Hits
BBC 12
CNN 8
AP 6
Reuters 10
Borderless table — trending keyword sn
Keyword Count
election 18
markets 21
AI 26
sports 16
Store extracted text with metadata such as file name, page n
version and audit ingestion results inside the pipeline.

t
shot
er, source path, extraction date, and library used. This helps",pdf_two_column,360.0,,,unknown,3.6,1.0
158,unknown,,Untitled record,,,,data/raw/word/news_normal.docx,2026-04-01 02:31:18.317,1.0,word_run,news_normal.docx,,,python-docx,"The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images.",,,word_run,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,"The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images.",unknown,,274,15,2.74,"The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images.",word_run,274.0,,,unknown,2.74,1.0
159,unknown,,Untitled record,,,,data/raw/word/news_normal.docx,2026-04-01 02:31:18.319,1.0,word_run,news_normal.docx,,,python-docx,"During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction.",,,word_run,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,"During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction.",unknown,,258,15,2.58,"During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction.",word_run,258.0,,,unknown,2.58,1.0
164,BBC,,Election Update,,,,data/raw/excel/news_data.xlsx,2026-04-01 02:31:18.328,1.0,excel,news_data.xlsx,,2026-04-01 02:31:18.328487,openpyxl,,,1.0,Politics,2026-03-20,34.0,0.4,Articles,,,,,,,,,,,,,,,,,,,,,,,,Election Update,unknown,2026.0,15,15,4.0,Election Update,Politics,34.0,2026-03-20,2026.0,unknown,4.0,34.0
165,Reuters,,AI Market Growth,,,,data/raw/excel/news_data.xlsx,2026-04-01 02:31:18.329,1.0,excel,news_data.xlsx,,2026-04-01 02:31:18.328505,openpyxl,,,2.0,Business,2026-03-21,28.0,0.7,Articles,,,,,,,,,,,,,,,,,,,,,,,,AI Market Growth,unknown,2026.0,16,16,7.0,AI Market Growth,Business,28.0,2026-03-21,2026.0,unknown,7.0,28.0
166,CNN,,Sports Highlights,,,,data/raw/excel/news_data.xlsx,2026-04-01 02:31:18.330,1.0,excel,news_data.xlsx,,2026-04-01 02:31:18.328515,openpyxl,,,3.0,Sports,2026-03-21,19.0,0.5,Articles,,,,,,,,,,,,,,,,,,,,,,,,Sports Highlights,unknown,2026.0,17,17,5.0,Sports Highlights,Sports,19.0,2026-03-21,2026.0,unknown,5.0,19.0
167,AP,,Climate Policy Shift,,,,data/raw/excel/news_data.xlsx,2026-04-01 02:31:18.330,1.0,excel,news_data.xlsx,,2026-04-01 02:31:18.328523,openpyxl,,,4.0,Politics,2026-03-22,23.0,0.3,Articles,,,,,,,,,,,,,,,,,,,,,,,,Climate Policy Shift,unknown,2026.0,20,20,3.0,Climate Policy Shift,Politics,23.0,2026-03-22,2026.0,unknown,3.0,23.0
168,Le Monde,,Café Culture Trends,,,,data/raw/excel/news_data.xlsx,2026-04-01 02:31:18.332,1.0,excel,news_data.xlsx,,2026-04-01 02:31:18.328531,openpyxl,,,5.0,Culture,2026-03-22,14.0,0.6,Articles,,,,,,,,,,,,,,,,,,,,,,,,Café Culture Trends,unknown,2026.0,19,19,6.0,Café Culture Trends,Culture,14.0,2026-03-22,2026.0,unknown,6.0,14.0
169,DW,,München Startup Round,,,,data/raw/excel/news_data.xlsx,2026-04-01 02:31:18.334,1.0,excel,news_data.xlsx,,2026-04-01 02:31:18.328538,openpyxl,,,6.0,Technology,2026-03-23,17.0,0.8,Articles,,,,,,,,,,,,,,,,,,,,,,,,München Startup Round,unknown,2026.0,21,21,8.0,München Startup Round,Technology,17.0,2026-03-23,2026.0,unknown,8.0,17.0
170,Žurnal,,Žurnal Election Pulse,,,,data/raw/excel/news_data.xlsx,2026-04-01 02:31:18.336,1.0,excel,news_data.xlsx,,2026-04-01 02:31:18.328546,openpyxl,,,7.0,Politics,2026-03-23,21.0,0.5,Articles,,,,,,,,,,,,,,,,,,,,,,,,Žurnal Election Pulse,unknown,2026.0,21,21,5.0,Žurnal Election Pulse,Politics,21.0,2026-03-23,2026.0,unknown,5.0,21.0
171,Financial Times,,Streaming Rights Watch,,,,data/raw/excel/news_data.xlsx,2026-04-01 02:31:18.340,1.0,excel,news_data.xlsx,,2026-04-01 02:31:18.328554,openpyxl,,,8.0,Business,2026-03-24,26.0,0.4,Articles,,,,,,,,,,,,,,,,,,,,,,,,Streaming Rights Watch,unknown,2026.0,22,22,4.0,Streaming Rights Watch,Business,26.0,2026-03-24,2026.0,unknown,4.0,26.0
172,ESPN,,Weekend Match Buzz,,,,data/raw/excel/news_data.xlsx,2026-04-01 02:31:18.341,1.0,excel,news_data.xlsx,,2026-04-01 02:31:18.328562,openpyxl,,,9.0,Sports,2026-03-24,31.0,0.7,Articles,,,,,,,,,,,,,,,,,,,,,,,,Weekend Match Buzz,unknown,2026.0,18,18,7.0,Weekend Match Buzz,Sports,31.0,2026-03-24,2026.0,unknown,7.0,31.0
173,Al Jazeera,,Inflation Briefing,,,,data/raw/excel/news_data.xlsx,2026-04-01 02:31:18.342,1.0,excel,news_data.xlsx,,2026-04-01 02:31:18.328569,openpyxl,,,10.0,Business,2026-03-25,22.0,0.2,Articles,,,,,,,,,,,,,,,,,,,,,,,,Inflation Briefing,unknown,2026.0,18,18,2.0,Inflation Briefing,Business,22.0,2026-03-25,2026.0,unknown,2.0,22.0
175,unknown,,Untitled record,,,,data/raw/api/news_page_1.json,2026-04-01 02:31:18.390,1.0,encoding_test,news_page_1.json,,,chardet,,,,encoding_test,,,,,,,,,,,,,,,,,,"{
    ""status"": ""ok"",
    ""totalResults"": 34844,
    ""articles"": [
        {
            ""source"": {
                ""id"": null,
                ""name"": ""Yugatech.com""
            },
            ""author"": ""Anton Gabriel"",
            ""title"": ""Samsung introduces Hearapy, an app that helps ",,,,,,,,,,"{
    ""status"": ""ok"",
    ""totalResults"": 34844,
    ""articles"": [
        {
            ""source"": {
                ""id"": null,
                ""name"": ""Yugatech.com""
            },
            ""author"": ""Anton Gabriel"",
            ""title"": ""Samsung introduces Hearapy, an app that helps ",unknown,,300,15,3.0,"{
    ""status"": ""ok"",
    ""totalResults"": 34844,
    ""articles"": [
        {
            ""source"": {
                ""id"": null,
                ""name"": ""Yugatech.com""
            },
            ""author"": ""Anton Gabriel"",
            ""title"": ""Samsung introduces Hearapy, an app that helps ",encoding_test,300.0,,,unknown,3.0,1.0
176,The Punch,Punch Newspapers,Tech4Dev names Abraham Akpan country manager,"Tech4Dev has appointed Abraham Akpan as Country Manager for Nigeria and Sub-Saharan Africa to support its vision of increasing economic opportunities.

Read More: https://punchng.com/tech4dev-names-abraham-akpan-country-manager/",https://punchng.com/tech4dev-names-abraham-akpan-country-manager/,2026-04-05T00:21:47Z,news_page_1.json,2026-04-06 00:28:10.591,1.0,json,news_page_1.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tech4Dev has appointed Abraham Akpan as Country Manager for Nigeria and Sub-Saharan Africa to support its vision of increasing economic opportunities.

Read More: https://punchng.com/tech4dev-names-abraham-akpan-country-manager/",unknown,,228,44,2.28,"Tech4Dev has appointed Abraham Akpan as Country Manager for Nigeria and Sub-Saharan Africa to support its vision of increasing economic opportunities.

Read More: https://punchng.com/tech4dev-names-abraham-akpan-country-manager/",json,228.0,,,unknown,2.28,1.0
177,New Atlas,Abhimanyu Ghoshal,Toyota is still trying to make hydrogen-fueled vehicles a reality,"Color me puzzled by this curious bit of news. Toyota is teaming up with Daimler Truck and the Volvo Group to advance the development of hydrogen-fuel-cell tech for zero-emissions heavy duty vehicles.Continue ReadingCategory: Automotive, TransportTags: Transpo…",https://newatlas.com/automotive/toyota-hydrogen-fuel-cells-daimler-volvo-cellcentric-trucks/,2026-04-05T00:03:00Z,news_page_1.json,2026-04-06 00:28:10.602,1.0,json,news_page_1.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Color me puzzled by this curious bit of news. Toyota is teaming up with Daimler Truck and the Volvo Group to advance the development of hydrogen-fuel-cell tech for zero-emissions heavy duty vehicles.Continue ReadingCategory: Automotive, TransportTags: Transpo…",unknown,,260,65,2.6,"Color me puzzled by this curious bit of news. Toyota is teaming up with Daimler Truck and the Volvo Group to advance the development of hydrogen-fuel-cell tech for zero-emissions heavy duty vehicles.Continue ReadingCategory: Automotive, TransportTags: Transpo…",json,260.0,,,unknown,2.6,1.0
178,Nature.com,"Asrat Ayalew, Mezegebu Getnet, Dereje Ademe, Achenafi Teklay, Aleminew Tagele, Shegaw Getu",Observed and projected climate extremes in northwest highlands of Ethiopia and their implications in potato-based farming systems,"Potato, a vital staple crop widely grown in the Ethiopian highlands, is sensitive to climate extremes. In this study, extreme rainfall and temperature trends were analyzed in northwest Ethiopia lower highland (Lower Dega) and upper highland (Upper Dega) agroe…",https://www.nature.com/articles/s41598-026-47373-1,2026-04-05T00:00:00Z,news_page_1.json,2026-04-06 00:28:10.603,1.0,json,news_page_1.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Potato, a vital staple crop widely grown in the Ethiopian highlands, is sensitive to climate extremes. In this study, extreme rainfall and temperature trends were analyzed in northwest Ethiopia lower highland (Lower Dega) and upper highland (Upper Dega) agroe…",unknown,,260,129,2.6,"Potato, a vital staple crop widely grown in the Ethiopian highlands, is sensitive to climate extremes. In this study, extreme rainfall and temperature trends were analyzed in northwest Ethiopia lower highland (Lower Dega) and upper highland (Upper Dega) agroe…",json,260.0,,,unknown,2.6,1.0
179,Soldiersystems.net,Eric G,Army Reaches Conditional Agreement with Private Industry for Hyperscaled Data Centers,WASHINGTON – The U.S. Army has conditionally selected two companies to enter into exclusive negotiations to build and operate commercial hyperscaled data centers on two Army installations. The initiative demonstrates a model for industry relationships under t…,https://soldiersystems.net/2026/04/05/army-reaches-conditional-agreement-with-private-industry-for-hyperscaled-data-centers/,2026-04-05T00:00:00Z,news_page_1.json,2026-04-06 00:28:10.604,1.0,json,news_page_1.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,WASHINGTON – The U.S. Army has conditionally selected two companies to enter into exclusive negotiations to build and operate commercial hyperscaled data centers on two Army installations. The initiative demonstrates a model for industry relationships under t…,unknown,,260,85,2.6,WASHINGTON – The U.S. Army has conditionally selected two companies to enter into exclusive negotiations to build and operate commercial hyperscaled data centers on two Army installations. The initiative demonstrates a model for industry relationships under t…,json,260.0,,,unknown,2.6,1.0
180,Variety,Chris Willman,Hollywood High Forever: Mitski’s Residency Shines a Fresh Light on the Famed School’s Rich Show-Biz History,"When Mitski wraps up a five-night residency at Hollywood High School this weekend, it will conclude an engagement that follows in a very limited tradition of rock or pop stars doing shows in the school’s 1,900-seat auditorium, preceded most famously by Elvis …",https://variety.com/2026/music/news/hollywood-high-school-mitski-concerts-entertainment-history-1236708567/,2026-04-04T23:46:50Z,news_page_1.json,2026-04-06 00:28:10.604,1.0,json,news_page_1.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"When Mitski wraps up a five-night residency at Hollywood High School this weekend, it will conclude an engagement that follows in a very limited tradition of rock or pop stars doing shows in the school’s 1,900-seat auditorium, preceded most famously by Elvis …",unknown,,260,107,2.6,"When Mitski wraps up a five-night residency at Hollywood High School this weekend, it will conclude an engagement that follows in a very limited tradition of rock or pop stars doing shows in the school’s 1,900-seat auditorium, preceded most famously by Elvis …",json,260.0,,,unknown,2.6,1.0
182,newsBTC,Godspower Owie,Bitcoin And Ethereum Adoption Gets A Boost From Schwab Launch,"Adoption of Bitcoin and Ethereum is poised to take a significant step forward as Charles Schwab introduces direct trading for both assets on its platform. As one of the largest financial institutions in the world, managing trillions in client assets, Schwab’s…",http://www.newsbtc.com/news/bitcoin-eth-adoption-boosts/,2026-04-04T23:30:52Z,news_page_2.json,2026-04-06 00:28:10.616,1.0,json,news_page_2.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adoption of Bitcoin and Ethereum is poised to take a significant step forward as Charles Schwab introduces direct trading for both assets on its platform. As one of the largest financial institutions in the world, managing trillions in client assets, Schwab’s…",unknown,,260,61,2.6,"Adoption of Bitcoin and Ethereum is poised to take a significant step forward as Charles Schwab introduces direct trading for both assets on its platform. As one of the largest financial institutions in the world, managing trillions in client assets, Schwab’s…",json,260.0,,,unknown,2.6,1.0
190,Raw Story,Daniel Hampton,Red state city piles on charges for grandma arrested for crude costume at Trump protest,An Alabama city is plowing ahead with prosecuting a 62-year-old grandmother who was thrown to the ground and arrested at an anti-Trump rally last fall for wearing an inflatable costume shaped like a male reproductive organ.Renea Gamble was arrested Oct. 18 at…,https://www.rawstory.com/renea-gamble/,2026-04-04T22:19:00Z,news_page_3.json,2026-04-06 00:28:10.622,1.0,json,news_page_3.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,An Alabama city is plowing ahead with prosecuting a 62-year-old grandmother who was thrown to the ground and arrested at an anti-Trump rally last fall for wearing an inflatable costume shaped like a male reproductive organ.Renea Gamble was arrested Oct. 18 at…,unknown,,260,87,2.6,An Alabama city is plowing ahead with prosecuting a 62-year-old grandmother who was thrown to the ground and arrested at an anti-Trump rally last fall for wearing an inflatable costume shaped like a male reproductive organ.Renea Gamble was arrested Oct. 18 at…,json,260.0,,,unknown,2.6,1.0
192,unknown,,Untitled record,,,,data/raw/pdf/news_normal.pdf,2026-04-06 00:28:10.687,1.0,pdf,news_normal.pdf,2.0,2026-04-06 00:28:10.682612,pdfplumber,"Table without borders — trending keyword snapshot
Month Trending keyword Mentions
January election 45
February AI 52
March streaming 61
April inflation 56
Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction
library.","[[['Month', 'Trending keyword', 'Mentions']]]",,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Table without borders — trending keyword snapshot
Month Trending keyword Mentions
January election 45
February AI 52
March streaming 61
April inflation 56
Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction
library.",unknown,,283,15,2.83,"Table without borders — trending keyword snapshot
Month Trending keyword Mentions
January election 45
February AI 52
March streaming 61
April inflation 56
Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction
library.",pdf,283.0,,,unknown,2.83,1.0
194,unknown,,Untitled record,,,,data/raw/pdf/news_two_column.pdf,2026-04-06 00:28:10.747,1.0,pdf_two_column,news_two_column.pdf,2.0,2026-04-06 00:28:10.744663,pdfplumber,"Bordered table — source coverage snaps
Source Hits
BBC 12
CNN 8
AP 6
Reuters 10
Borderless table — trending keyword sn
Keyword Count
election 18
markets 21
AI 26
sports 16
Store extracted text with metadata such as file name, page n
version and audit ingestion results inside the pipeline.

t
shot
er, source path, extraction date, and library used. This helps","[[['Source', 'Hits'], ['BBC', '12'], ['CNN', '8'], ['AP', '6'], ['Reuters', '10']], [['Keyword', 'Count']]]",,pdf_two_column,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bordered table — source coverage snaps
Source Hits
BBC 12
CNN 8
AP 6
Reuters 10
Borderless table — trending keyword sn
Keyword Count
election 18
markets 21
AI 26
sports 16
Store extracted text with metadata such as file name, page n
version and audit ingestion results inside the pipeline.

t
shot
er, source path, extraction date, and library used. This helps",unknown,,360,15,3.6,"Bordered table — source coverage snaps
Source Hits
BBC 12
CNN 8
AP 6
Reuters 10
Borderless table — trending keyword sn
Keyword Count
election 18
markets 21
AI 26
sports 16
Store extracted text with metadata such as file name, page n
version and audit ingestion results inside the pipeline.

t
shot
er, source path, extraction date, and library used. This helps",pdf_two_column,360.0,,,unknown,3.6,1.0
199,unknown,,Untitled record,,,,data/raw/word/news_normal.docx,2026-04-06 00:28:10.816,1.0,word_run,news_normal.docx,,,python-docx,"The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images.",,,word_run,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,"The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images.",unknown,,274,15,2.74,"The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images.",word_run,274.0,,,unknown,2.74,1.0
200,unknown,,Untitled record,,,,data/raw/word/news_normal.docx,2026-04-06 00:28:10.816,1.0,word_run,news_normal.docx,,,python-docx,"During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction.",,,word_run,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,"During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction.",unknown,,258,15,2.58,"During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction.",word_run,258.0,,,unknown,2.58,1.0
205,BBC,,Election Update,,,,data/raw/excel/news_data.xlsx,2026-04-06 00:28:10.842,1.0,excel,news_data.xlsx,,2026-04-06 00:28:10.841789,openpyxl,,,1.0,Politics,2026-03-20,34.0,0.4,Articles,,,,,,,,,,,,,,,,,,,,,,,,Election Update,unknown,2026.0,15,15,4.0,Election Update,Politics,34.0,2026-03-20,2026.0,unknown,4.0,34.0
206,Reuters,,AI Market Growth,,,,data/raw/excel/news_data.xlsx,2026-04-06 00:28:10.842,1.0,excel,news_data.xlsx,,2026-04-06 00:28:10.841806,openpyxl,,,2.0,Business,2026-03-21,28.0,0.7,Articles,,,,,,,,,,,,,,,,,,,,,,,,AI Market Growth,unknown,2026.0,16,16,7.0,AI Market Growth,Business,28.0,2026-03-21,2026.0,unknown,7.0,28.0
207,CNN,,Sports Highlights,,,,data/raw/excel/news_data.xlsx,2026-04-06 00:28:10.843,1.0,excel,news_data.xlsx,,2026-04-06 00:28:10.841816,openpyxl,,,3.0,Sports,2026-03-21,19.0,0.5,Articles,,,,,,,,,,,,,,,,,,,,,,,,Sports Highlights,unknown,2026.0,17,17,5.0,Sports Highlights,Sports,19.0,2026-03-21,2026.0,unknown,5.0,19.0
208,AP,,Climate Policy Shift,,,,data/raw/excel/news_data.xlsx,2026-04-06 00:28:10.844,1.0,excel,news_data.xlsx,,2026-04-06 00:28:10.841824,openpyxl,,,4.0,Politics,2026-03-22,23.0,0.3,Articles,,,,,,,,,,,,,,,,,,,,,,,,Climate Policy Shift,unknown,2026.0,20,20,3.0,Climate Policy Shift,Politics,23.0,2026-03-22,2026.0,unknown,3.0,23.0
209,Le Monde,,Café Culture Trends,,,,data/raw/excel/news_data.xlsx,2026-04-06 00:28:10.844,1.0,excel,news_data.xlsx,,2026-04-06 00:28:10.841831,openpyxl,,,5.0,Culture,2026-03-22,14.0,0.6,Articles,,,,,,,,,,,,,,,,,,,,,,,,Café Culture Trends,unknown,2026.0,19,19,6.0,Café Culture Trends,Culture,14.0,2026-03-22,2026.0,unknown,6.0,14.0
210,DW,,München Startup Round,,,,data/raw/excel/news_data.xlsx,2026-04-06 00:28:10.845,1.0,excel,news_data.xlsx,,2026-04-06 00:28:10.841839,openpyxl,,,6.0,Technology,2026-03-23,17.0,0.8,Articles,,,,,,,,,,,,,,,,,,,,,,,,München Startup Round,unknown,2026.0,21,21,8.0,München Startup Round,Technology,17.0,2026-03-23,2026.0,unknown,8.0,17.0
211,Žurnal,,Žurnal Election Pulse,,,,data/raw/excel/news_data.xlsx,2026-04-06 00:28:10.845,1.0,excel,news_data.xlsx,,2026-04-06 00:28:10.841846,openpyxl,,,7.0,Politics,2026-03-23,21.0,0.5,Articles,,,,,,,,,,,,,,,,,,,,,,,,Žurnal Election Pulse,unknown,2026.0,21,21,5.0,Žurnal Election Pulse,Politics,21.0,2026-03-23,2026.0,unknown,5.0,21.0
212,Financial Times,,Streaming Rights Watch,,,,data/raw/excel/news_data.xlsx,2026-04-06 00:28:10.847,1.0,excel,news_data.xlsx,,2026-04-06 00:28:10.841856,openpyxl,,,8.0,Business,2026-03-24,26.0,0.4,Articles,,,,,,,,,,,,,,,,,,,,,,,,Streaming Rights Watch,unknown,2026.0,22,22,4.0,Streaming Rights Watch,Business,26.0,2026-03-24,2026.0,unknown,4.0,26.0
213,ESPN,,Weekend Match Buzz,,,,data/raw/excel/news_data.xlsx,2026-04-06 00:28:10.849,1.0,excel,news_data.xlsx,,2026-04-06 00:28:10.841863,openpyxl,,,9.0,Sports,2026-03-24,31.0,0.7,Articles,,,,,,,,,,,,,,,,,,,,,,,,Weekend Match Buzz,unknown,2026.0,18,18,7.0,Weekend Match Buzz,Sports,31.0,2026-03-24,2026.0,unknown,7.0,31.0
214,Al Jazeera,,Inflation Briefing,,,,data/raw/excel/news_data.xlsx,2026-04-06 00:28:10.849,1.0,excel,news_data.xlsx,,2026-04-06 00:28:10.841871,openpyxl,,,10.0,Business,2026-03-25,22.0,0.2,Articles,,,,,,,,,,,,,,,,,,,,,,,,Inflation Briefing,unknown,2026.0,18,18,2.0,Inflation Briefing,Business,22.0,2026-03-25,2026.0,unknown,2.0,22.0
216,unknown,,Untitled record,,,,data/raw/api/news_page_1.json,2026-04-06 00:28:10.895,1.0,encoding_test,news_page_1.json,,,chardet,,,,encoding_test,,,,,,,,,,,,,,,,,,"{
    ""status"": ""ok"",
    ""totalResults"": 34669,
    ""articles"": [
        {
            ""source"": {
                ""id"": null,
                ""name"": ""The Punch""
            },
            ""author"": ""Punch Newspapers"",
            ""title"": ""Tech4Dev names Abraham Akpan country manager"",",,,,,,,,,,"{
    ""status"": ""ok"",
    ""totalResults"": 34669,
    ""articles"": [
        {
            ""source"": {
                ""id"": null,
                ""name"": ""The Punch""
            },
            ""author"": ""Punch Newspapers"",
            ""title"": ""Tech4Dev names Abraham Akpan country manager"",",unknown,,300,15,3.0,"{
    ""status"": ""ok"",
    ""totalResults"": 34669,
    ""articles"": [
        {
            ""source"": {
                ""id"": null,
                ""name"": ""The Punch""
            },
            ""author"": ""Punch Newspapers"",
            ""title"": ""Tech4Dev names Abraham Akpan country manager"",",encoding_test,300.0,,,unknown,3.0,1.0
433,Financial Post,GlobeNewswire,SoftServe Launches New Brand Identity: ‘Technology Elevated’,"New brand reflects belief that technology can do more than just work, it can elevate anything AUSTIN, Texas, April 08, 2026 (GLOBE NEWSWIRE) — SoftServe, a digital engineering and technology services company specializing in AI, data, and cloud solutions, toda…",https://financialpost.com/globe-newswire/softserve-launches-new-brand-identity-technology-elevated,2026-04-08T15:16:31Z,news_page_1.json,2026-04-09 15:21:30.710,1.0,json,news_page_1.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"New brand reflects belief that technology can do more than just work, it can elevate anything AUSTIN, Texas, April 08, 2026 (GLOBE NEWSWIRE) — SoftServe, a digital engineering and technology services company specializing in AI, data, and cloud solutions, toda…",unknown,,260,60,2.6,"New brand reflects belief that technology can do more than just work, it can elevate anything AUSTIN, Texas, April 08, 2026 (GLOBE NEWSWIRE) — SoftServe, a digital engineering and technology services company specializing in AI, data, and cloud solutions, toda…",json,260.0,,,unknown,2.6,1.0
